stimulus_presentation_id,area,temporal_frequency,orientation,active
31012,POL,8.0,180.0,1
31012,ProS,8.0,180.0,1
31012,SUB,8.0,180.0,0
31012,VISal,8.0,180.0,1
31012,VISam,8.0,180.0,1
31012,VISl,8.0,180.0,0
31012,VISmma,8.0,180.0,1
31012,VISp,8.0,180.0,0
31012,VISrl,8.0,180.0,0
31013,APN,8.0,0.0,1
31013,CA1,8.0,0.0,0
31013,CA2,8.0,0.0,1
31013,CA3,8.0,0.0,1
31013,DG,8.0,0.0,0
31013,LGd,8.0,0.0,0
31013,LP,8.0,0.0,0
31013,POL,8.0,0.0,1
31013,ProS,8.0,0.0,1
31013,SUB,8.0,0.0,0
31013,VISal,8.0,0.0,1
31013,VISam,8.0,0.0,1
31013,VISl,8.0,0.0,0
31013,VISmma,8.0,0.0,0
31013,VISp,8.0,0.0,0
31013,VISrl,8.0,0.0,1
31014,APN,8.0,225.0,1
31014,CA1,8.0,225.0,0
31014,CA2,8.0,225.0,1
31014,CA3,8.0,225.0,1
31014,DG,8.0,225.0,0
31014,LGd,8.0,225.0,1
31014,LP,8.0,225.0,1
31014,POL,8.0,225.0,1
31014,ProS,8.0,225.0,1
31014,SUB,8.0,225.0,1
31014,VISal,8.0,225.0,0
31014,VISam,8.0,225.0,0
31014,VISl,8.0,225.0,0
31014,VISmma,8.0,225.0,1
31014,VISp,8.0,225.0,0
31014,VISrl,8.0,225.0,1
31015,APN,15.0,135.0,1
31015,CA1,15.0,135.0,0
31015,CA2,15.0,135.0,1
31015,CA3,15.0,135.0,1
31015,DG,15.0,135.0,1
31015,LGd,15.0,135.0,1
31015,LP,15.0,135.0,1
31015,POL,15.0,135.0,1
31015,ProS,15.0,135.0,1
31015,SUB,15.0,135.0,0
31015,VISal,15.0,135.0,0
31015,VISam,15.0,135.0,0
31015,VISl,15.0,135.0,0
31015,VISmma,15.0,135.0,0
31015,VISp,15.0,135.0,0
31015,VISrl,15.0,135.0,1
31016,APN,4.0,180.0,1
31016,CA1,4.0,180.0,0
31016,CA2,4.0,180.0,1
31016,CA3,4.0,180.0,1
31016,DG,4.0,180.0,0
31016,LGd,4.0,180.0,1
31016,LP,4.0,180.0,0
31016,POL,4.0,180.0,1
31016,ProS,4.0,180.0,1
31016,SUB,4.0,180.0,1
31016,VISal,4.0,180.0,1
31016,VISam,4.0,180.0,0
31016,VISl,4.0,180.0,0
31016,VISmma,4.0,180.0,0
31016,VISp,4.0,180.0,0
31016,VISrl,4.0,180.0,1
31017,APN,2.0,270.0,1
31017,CA1,2.0,270.0,0
31017,CA2,2.0,270.0,1
31017,CA3,2.0,270.0,1
31017,DG,2.0,270.0,0
31017,LGd,2.0,270.0,1
31017,LP,2.0,270.0,1
31017,POL,2.0,270.0,1
31017,ProS,2.0,270.0,1
31017,SUB,2.0,270.0,1
31017,VISal,2.0,270.0,1
31017,VISam,2.0,270.0,1
31017,VISl,2.0,270.0,0
31017,VISmma,2.0,270.0,1
31017,VISp,2.0,270.0,0
31017,VISrl,2.0,270.0,1
31018,APN,15.0,315.0,1
31018,CA1,15.0,315.0,1
31018,CA2,15.0,315.0,0
31018,CA3,15.0,315.0,1
31018,DG,15.0,315.0,0
31018,LGd,15.0,315.0,1
31018,LP,15.0,315.0,1
31018,POL,15.0,315.0,1
31018,ProS,15.0,315.0,1
31018,SUB,15.0,315.0,1
31018,VISal,15.0,315.0,1
31018,VISam,15.0,315.0,1
31018,VISl,15.0,315.0,0
31018,VISmma,15.0,315.0,1
31018,VISp,15.0,315.0,1
31018,VISrl,15.0,315.0,1
31019,APN,1.0,225.0,1
31019,CA1,1.0,225.0,1
31019,CA2,1.0,225.0,1
31019,CA3,1.0,225.0,1
31019,DG,1.0,225.0,1
31019,LGd,1.0,225.0,1
31019,LP,1.0,225.0,1
31019,POL,1.0,225.0,1
31019,ProS,1.0,225.0,1
31019,SUB,1.0,225.0,1
31019,VISal,1.0,225.0,1
31019,VISam,1.0,225.0,1
31019,VISl,1.0,225.0,1
31019,VISmma,1.0,225.0,1
31019,VISp,1.0,225.0,1
31019,VISrl,1.0,225.0,1
31020,APN,1.0,270.0,1
31020,CA1,1.0,270.0,0
31020,CA2,1.0,270.0,0
31020,CA3,1.0,270.0,1
31020,DG,1.0,270.0,0
31020,LGd,1.0,270.0,1
31020,LP,1.0,270.0,1
31020,POL,1.0,270.0,1
31020,ProS,1.0,270.0,0
31020,SUB,1.0,270.0,1
31020,VISal,1.0,270.0,0
31020,VISam,1.0,270.0,1
31020,VISl,1.0,270.0,0
31020,VISmma,1.0,270.0,0
31020,VISp,1.0,270.0,0
31020,VISrl,1.0,270.0,1
31021,APN,2.0,180.0,1
31021,CA1,2.0,180.0,0
31021,CA2,2.0,180.0,0
31021,CA3,2.0,180.0,1
31021,DG,2.0,180.0,1
31021,LGd,2.0,180.0,1
31021,LP,2.0,180.0,1
31021,POL,2.0,180.0,1
31021,ProS,2.0,180.0,1
31021,SUB,2.0,180.0,1
31021,VISal,2.0,180.0,1
31021,VISam,2.0,180.0,1
31021,VISl,2.0,180.0,0
31021,VISmma,2.0,180.0,1
31021,VISp,2.0,180.0,0
31021,VISrl,2.0,180.0,1
31022,APN,4.0,90.0,1
31022,CA1,4.0,90.0,0
31022,CA2,4.0,90.0,1
31022,CA3,4.0,90.0,1
31022,DG,4.0,90.0,0
31022,LGd,4.0,90.0,1
31022,LP,4.0,90.0,1
31022,POL,4.0,90.0,1
31022,ProS,4.0,90.0,1
31022,SUB,4.0,90.0,1
31022,VISal,4.0,90.0,1
31022,VISam,4.0,90.0,1
31022,VISl,4.0,90.0,0
31022,VISmma,4.0,90.0,1
31022,VISp,4.0,90.0,0
31022,VISrl,4.0,90.0,1
31023,APN,2.0,90.0,1
31023,CA1,2.0,90.0,1
31023,CA2,2.0,90.0,1
31023,CA3,2.0,90.0,1
31023,DG,2.0,90.0,1
31023,LGd,2.0,90.0,1
31023,LP,2.0,90.0,1
31023,POL,2.0,90.0,1
31023,ProS,2.0,90.0,1
31023,SUB,2.0,90.0,1
31023,VISal,2.0,90.0,1
31023,VISam,2.0,90.0,1
31023,VISl,2.0,90.0,1
31023,VISmma,2.0,90.0,1
31023,VISp,2.0,90.0,1
31023,VISrl,2.0,90.0,1
31024,APN,4.0,45.0,1
31024,CA1,4.0,45.0,1
31024,CA2,4.0,45.0,1
31024,CA3,4.0,45.0,1
31024,DG,4.0,45.0,0
31024,LGd,4.0,45.0,1
31024,LP,4.0,45.0,1
31024,POL,4.0,45.0,1
31024,ProS,4.0,45.0,1
31024,SUB,4.0,45.0,1
31024,VISal,4.0,45.0,1
31024,VISam,4.0,45.0,1
31024,VISl,4.0,45.0,0
31024,VISmma,4.0,45.0,1
31024,VISp,4.0,45.0,0
31024,VISrl,4.0,45.0,1
31025,APN,4.0,0.0,1
31025,CA1,4.0,0.0,1
31025,CA2,4.0,0.0,1
31025,CA3,4.0,0.0,1
31025,DG,4.0,0.0,1
31025,LGd,4.0,0.0,1
31025,LP,4.0,0.0,1
31025,POL,4.0,0.0,1
31025,ProS,4.0,0.0,1
31025,SUB,4.0,0.0,1
31025,VISal,4.0,0.0,1
31025,VISam,4.0,0.0,1
31025,VISl,4.0,0.0,0
31025,VISmma,4.0,0.0,1
31025,VISp,4.0,0.0,0
31025,VISrl,4.0,0.0,1
31026,APN,8.0,90.0,1
31026,CA1,8.0,90.0,1
31026,CA2,8.0,90.0,1
31026,CA3,8.0,90.0,1
31026,DG,8.0,90.0,0
31026,LGd,8.0,90.0,1
31026,LP,8.0,90.0,1
31026,POL,8.0,90.0,1
31026,ProS,8.0,90.0,1
31026,SUB,8.0,90.0,1
31026,VISal,8.0,90.0,1
31026,VISam,8.0,90.0,1
31026,VISl,8.0,90.0,0
31026,VISmma,8.0,90.0,1
31026,VISp,8.0,90.0,1
31026,VISrl,8.0,90.0,1
31027,APN,15.0,0.0,1
31027,CA1,15.0,0.0,1
31027,CA2,15.0,0.0,1
31027,CA3,15.0,0.0,1
31027,DG,15.0,0.0,1
31027,LGd,15.0,0.0,1
31027,LP,15.0,0.0,1
31027,POL,15.0,0.0,1
31027,ProS,15.0,0.0,1
31027,SUB,15.0,0.0,1
31027,VISal,15.0,0.0,1
31027,VISam,15.0,0.0,1
31027,VISl,15.0,0.0,0
31027,VISmma,15.0,0.0,1
31027,VISp,15.0,0.0,0
31027,VISrl,15.0,0.0,1
31028,APN,1.0,225.0,1
31028,CA1,1.0,225.0,1
31028,CA2,1.0,225.0,0
31028,CA3,1.0,225.0,1
31028,DG,1.0,225.0,0
31028,LGd,1.0,225.0,1
31028,LP,1.0,225.0,1
31028,POL,1.0,225.0,1
31028,ProS,1.0,225.0,1
31028,SUB,1.0,225.0,1
31028,VISal,1.0,225.0,0
31028,VISam,1.0,225.0,1
31028,VISl,1.0,225.0,0
31028,VISmma,1.0,225.0,0
31028,VISp,1.0,225.0,0
31028,VISrl,1.0,225.0,1
31029,APN,15.0,90.0,1
31029,CA1,15.0,90.0,0
31029,CA2,15.0,90.0,0
31029,CA3,15.0,90.0,1
31029,DG,15.0,90.0,0
31029,LGd,15.0,90.0,1
31029,LP,15.0,90.0,1
31029,POL,15.0,90.0,1
31029,ProS,15.0,90.0,1
31029,SUB,15.0,90.0,1
31029,VISal,15.0,90.0,1
31029,VISam,15.0,90.0,1
31029,VISl,15.0,90.0,0
31029,VISmma,15.0,90.0,0
31029,VISp,15.0,90.0,0
31029,VISrl,15.0,90.0,1
31030,APN,15.0,180.0,1
31030,CA1,15.0,180.0,1
31030,CA2,15.0,180.0,1
31030,CA3,15.0,180.0,1
31030,DG,15.0,180.0,0
31030,LGd,15.0,180.0,1
31030,LP,15.0,180.0,1
31030,POL,15.0,180.0,1
31030,ProS,15.0,180.0,1
31030,SUB,15.0,180.0,1
31030,VISal,15.0,180.0,1
31030,VISam,15.0,180.0,1
31030,VISl,15.0,180.0,0
31030,VISmma,15.0,180.0,0
31030,VISp,15.0,180.0,0
31030,VISrl,15.0,180.0,1
31031,APN,2.0,270.0,1
31031,CA1,2.0,270.0,0
31031,CA2,2.0,270.0,0
31031,CA3,2.0,270.0,1
31031,DG,2.0,270.0,0
31031,LGd,2.0,270.0,1
31031,LP,2.0,270.0,1
31031,POL,2.0,270.0,1
31031,ProS,2.0,270.0,1
31031,SUB,2.0,270.0,1
31031,VISal,2.0,270.0,1
31031,VISam,2.0,270.0,1
31031,VISl,2.0,270.0,0
31031,VISmma,2.0,270.0,1
31031,VISp,2.0,270.0,0
31031,VISrl,2.0,270.0,1
31032,APN,15.0,90.0,1
31032,CA1,15.0,90.0,1
31032,CA2,15.0,90.0,1
31032,CA3,15.0,90.0,1
31032,DG,15.0,90.0,1
31032,LGd,15.0,90.0,1
31032,LP,15.0,90.0,1
31032,POL,15.0,90.0,1
31032,ProS,15.0,90.0,1
31032,SUB,15.0,90.0,1
31032,VISal,15.0,90.0,1
31032,VISam,15.0,90.0,1
31032,VISl,15.0,90.0,1
31032,VISmma,15.0,90.0,1
31032,VISp,15.0,90.0,1
31032,VISrl,15.0,90.0,1
31033,APN,2.0,0.0,1
31033,CA1,2.0,0.0,1
31033,CA2,2.0,0.0,1
31033,CA3,2.0,0.0,1
31033,DG,2.0,0.0,0
31033,LGd,2.0,0.0,1
31033,LP,2.0,0.0,1
31033,POL,2.0,0.0,1
31033,ProS,2.0,0.0,1
31033,SUB,2.0,0.0,1
31033,VISal,2.0,0.0,1
31033,VISam,2.0,0.0,1
31033,VISl,2.0,0.0,0
31033,VISmma,2.0,0.0,1
31033,VISp,2.0,0.0,0
31033,VISrl,2.0,0.0,1
31034,APN,1.0,0.0,1
31034,CA1,1.0,0.0,1
31034,CA2,1.0,0.0,1
31034,CA3,1.0,0.0,1
31034,DG,1.0,0.0,1
31034,LGd,1.0,0.0,1
31034,LP,1.0,0.0,1
31034,POL,1.0,0.0,1
31034,ProS,1.0,0.0,1
31034,SUB,1.0,0.0,1
31034,VISal,1.0,0.0,1
31034,VISam,1.0,0.0,1
31034,VISl,1.0,0.0,1
31034,VISmma,1.0,0.0,1
31034,VISp,1.0,0.0,0
31034,VISrl,1.0,0.0,1
31035,APN,8.0,45.0,1
31035,CA1,8.0,45.0,1
31035,CA2,8.0,45.0,0
31035,CA3,8.0,45.0,1
31035,DG,8.0,45.0,0
31035,LGd,8.0,45.0,1
31035,LP,8.0,45.0,1
31035,POL,8.0,45.0,1
31035,ProS,8.0,45.0,1
31035,SUB,8.0,45.0,1
31035,VISal,8.0,45.0,0
31035,VISam,8.0,45.0,1
31035,VISl,8.0,45.0,0
31035,VISmma,8.0,45.0,1
31035,VISp,8.0,45.0,0
31035,VISrl,8.0,45.0,1
31036,APN,1.0,225.0,1
31036,CA1,1.0,225.0,0
31036,CA2,1.0,225.0,1
31036,CA3,1.0,225.0,1
31036,DG,1.0,225.0,0
31036,LGd,1.0,225.0,1
31036,LP,1.0,225.0,1
31036,POL,1.0,225.0,1
31036,ProS,1.0,225.0,1
31036,SUB,1.0,225.0,1
31036,VISal,1.0,225.0,1
31036,VISam,1.0,225.0,1
31036,VISl,1.0,225.0,1
31036,VISmma,1.0,225.0,1
31036,VISp,1.0,225.0,0
31036,VISrl,1.0,225.0,1
31037,APN,4.0,270.0,1
31037,CA1,4.0,270.0,1
31037,CA2,4.0,270.0,1
31037,CA3,4.0,270.0,1
31037,DG,4.0,270.0,0
31037,LGd,4.0,270.0,1
31037,LP,4.0,270.0,1
31037,POL,4.0,270.0,1
31037,ProS,4.0,270.0,1
31037,SUB,4.0,270.0,1
31037,VISal,4.0,270.0,1
31037,VISam,4.0,270.0,1
31037,VISl,4.0,270.0,0
31037,VISmma,4.0,270.0,1
31037,VISp,4.0,270.0,0
31037,VISrl,4.0,270.0,1
31038,APN,15.0,315.0,1
31038,CA1,15.0,315.0,0
31038,CA2,15.0,315.0,0
31038,CA3,15.0,315.0,1
31038,DG,15.0,315.0,0
31038,LGd,15.0,315.0,1
31038,LP,15.0,315.0,1
31038,POL,15.0,315.0,1
31038,ProS,15.0,315.0,1
31038,SUB,15.0,315.0,1
31038,VISal,15.0,315.0,0
31038,VISam,15.0,315.0,0
31038,VISl,15.0,315.0,0
31038,VISmma,15.0,315.0,1
31038,VISp,15.0,315.0,0
31038,VISrl,15.0,315.0,1
31039,APN,15.0,270.0,1
31039,CA1,15.0,270.0,1
31039,CA2,15.0,270.0,1
31039,CA3,15.0,270.0,1
31039,DG,15.0,270.0,0
31039,LGd,15.0,270.0,1
31039,LP,15.0,270.0,1
31039,POL,15.0,270.0,1
31039,ProS,15.0,270.0,1
31039,SUB,15.0,270.0,1
31039,VISal,15.0,270.0,1
31039,VISam,15.0,270.0,0
31039,VISl,15.0,270.0,0
31039,VISmma,15.0,270.0,0
31039,VISp,15.0,270.0,0
31039,VISrl,15.0,270.0,1
31040,APN,4.0,0.0,1
31040,CA1,4.0,0.0,0
31040,CA2,4.0,0.0,1
31040,CA3,4.0,0.0,1
31040,DG,4.0,0.0,0
31040,LGd,4.0,0.0,1
31040,LP,4.0,0.0,1
31040,POL,4.0,0.0,1
31040,ProS,4.0,0.0,1
31040,SUB,4.0,0.0,1
31040,VISal,4.0,0.0,1
31040,VISam,4.0,0.0,0
31040,VISl,4.0,0.0,0
31040,VISmma,4.0,0.0,1
31040,VISp,4.0,0.0,0
31040,VISrl,4.0,0.0,1
31041,APN,8.0,135.0,1
31041,CA1,8.0,135.0,1
31041,CA2,8.0,135.0,1
31041,CA3,8.0,135.0,1
31041,DG,8.0,135.0,0
31041,LGd,8.0,135.0,1
31041,LP,8.0,135.0,0
31041,POL,8.0,135.0,1
31041,ProS,8.0,135.0,1
31041,SUB,8.0,135.0,1
31041,VISal,8.0,135.0,0
31041,VISam,8.0,135.0,1
31041,VISl,8.0,135.0,0
31041,VISmma,8.0,135.0,1
31041,VISp,8.0,135.0,1
31041,VISrl,8.0,135.0,1
31042,APN,15.0,135.0,1
31042,CA1,15.0,135.0,1
31042,CA2,15.0,135.0,1
31042,CA3,15.0,135.0,1
31042,DG,15.0,135.0,1
31042,LGd,15.0,135.0,1
31042,LP,15.0,135.0,1
31042,POL,15.0,135.0,1
31042,ProS,15.0,135.0,1
31042,SUB,15.0,135.0,1
31042,VISal,15.0,135.0,0
31042,VISam,15.0,135.0,1
31042,VISl,15.0,135.0,0
31042,VISmma,15.0,135.0,1
31042,VISp,15.0,135.0,1
31042,VISrl,15.0,135.0,1
31043,APN,1.0,135.0,1
31043,CA1,1.0,135.0,0
31043,CA2,1.0,135.0,0
31043,CA3,1.0,135.0,1
31043,DG,1.0,135.0,0
31043,LGd,1.0,135.0,1
31043,LP,1.0,135.0,1
31043,POL,1.0,135.0,1
31043,ProS,1.0,135.0,1
31043,SUB,1.0,135.0,1
31043,VISal,1.0,135.0,0
31043,VISam,1.0,135.0,1
31043,VISl,1.0,135.0,1
31043,VISmma,1.0,135.0,0
31043,VISp,1.0,135.0,1
31043,VISrl,1.0,135.0,0
31044,APN,8.0,315.0,1
31044,CA1,8.0,315.0,0
31044,CA2,8.0,315.0,1
31044,CA3,8.0,315.0,1
31044,DG,8.0,315.0,0
31044,LGd,8.0,315.0,1
31044,LP,8.0,315.0,1
31044,POL,8.0,315.0,1
31044,ProS,8.0,315.0,1
31044,SUB,8.0,315.0,1
31044,VISal,8.0,315.0,0
31044,VISam,8.0,315.0,0
31044,VISl,8.0,315.0,0
31044,VISmma,8.0,315.0,0
31044,VISp,8.0,315.0,0
31044,VISrl,8.0,315.0,1
31045,APN,8.0,45.0,1
31045,CA1,8.0,45.0,1
31045,CA2,8.0,45.0,1
31045,CA3,8.0,45.0,1
31045,DG,8.0,45.0,0
31045,LGd,8.0,45.0,1
31045,LP,8.0,45.0,1
31045,POL,8.0,45.0,1
31045,ProS,8.0,45.0,1
31045,SUB,8.0,45.0,1
31045,VISal,8.0,45.0,1
31045,VISam,8.0,45.0,1
31045,VISl,8.0,45.0,0
31045,VISmma,8.0,45.0,1
31045,VISp,8.0,45.0,0
31045,VISrl,8.0,45.0,1
31046,APN,1.0,225.0,1
31046,CA1,1.0,225.0,1
31046,CA2,1.0,225.0,1
31046,CA3,1.0,225.0,1
31046,DG,1.0,225.0,1
31046,LGd,1.0,225.0,1
31046,LP,1.0,225.0,1
31046,POL,1.0,225.0,1
31046,ProS,1.0,225.0,1
31046,SUB,1.0,225.0,1
31046,VISal,1.0,225.0,1
31046,VISam,1.0,225.0,1
31046,VISl,1.0,225.0,1
31046,VISmma,1.0,225.0,1
31046,VISp,1.0,225.0,0
31046,VISrl,1.0,225.0,1
31047,APN,1.0,90.0,1
31047,CA1,1.0,90.0,1
31047,CA2,1.0,90.0,1
31047,CA3,1.0,90.0,1
31047,DG,1.0,90.0,1
31047,LGd,1.0,90.0,1
31047,LP,1.0,90.0,1
31047,POL,1.0,90.0,1
31047,ProS,1.0,90.0,1
31047,SUB,1.0,90.0,1
31047,VISal,1.0,90.0,1
31047,VISam,1.0,90.0,1
31047,VISl,1.0,90.0,1
31047,VISmma,1.0,90.0,1
31047,VISp,1.0,90.0,1
31047,VISrl,1.0,90.0,1
31048,APN,2.0,0.0,1
31048,CA1,2.0,0.0,1
31048,CA2,2.0,0.0,1
31048,CA3,2.0,0.0,1
31048,DG,2.0,0.0,1
31048,LGd,2.0,0.0,1
31048,LP,2.0,0.0,1
31048,POL,2.0,0.0,1
31048,ProS,2.0,0.0,1
31048,SUB,2.0,0.0,1
31048,VISal,2.0,0.0,0
31048,VISam,2.0,0.0,1
31048,VISl,2.0,0.0,1
31048,VISmma,2.0,0.0,1
31048,VISp,2.0,0.0,1
31048,VISrl,2.0,0.0,1
31049,APN,8.0,0.0,1
31049,CA1,8.0,0.0,1
31049,CA2,8.0,0.0,1
31049,CA3,8.0,0.0,1
31049,DG,8.0,0.0,1
31049,LGd,8.0,0.0,1
31049,LP,8.0,0.0,1
31049,POL,8.0,0.0,1
31049,ProS,8.0,0.0,1
31049,SUB,8.0,0.0,1
31049,VISal,8.0,0.0,1
31049,VISam,8.0,0.0,1
31049,VISl,8.0,0.0,0
31049,VISmma,8.0,0.0,1
31049,VISp,8.0,0.0,1
31049,VISrl,8.0,0.0,1
31050,APN,8.0,270.0,1
31050,CA1,8.0,270.0,1
31050,CA2,8.0,270.0,1
31050,CA3,8.0,270.0,1
31050,DG,8.0,270.0,1
31050,LGd,8.0,270.0,1
31050,LP,8.0,270.0,1
31050,POL,8.0,270.0,1
31050,ProS,8.0,270.0,1
31050,SUB,8.0,270.0,1
31050,VISal,8.0,270.0,1
31050,VISam,8.0,270.0,1
31050,VISl,8.0,270.0,1
31050,VISmma,8.0,270.0,1
31050,VISp,8.0,270.0,1
31050,VISrl,8.0,270.0,1
31051,APN,15.0,315.0,1
31051,CA1,15.0,315.0,1
31051,CA2,15.0,315.0,1
31051,CA3,15.0,315.0,1
31051,DG,15.0,315.0,1
31051,LGd,15.0,315.0,1
31051,LP,15.0,315.0,1
31051,POL,15.0,315.0,1
31051,ProS,15.0,315.0,1
31051,SUB,15.0,315.0,1
31051,VISal,15.0,315.0,1
31051,VISam,15.0,315.0,1
31051,VISl,15.0,315.0,0
31051,VISmma,15.0,315.0,0
31051,VISp,15.0,315.0,1
31051,VISrl,15.0,315.0,1
31052,APN,2.0,135.0,1
31052,CA1,2.0,135.0,1
31052,CA2,2.0,135.0,1
31052,CA3,2.0,135.0,1
31052,DG,2.0,135.0,1
31052,LGd,2.0,135.0,1
31052,LP,2.0,135.0,1
31052,POL,2.0,135.0,1
31052,ProS,2.0,135.0,1
31052,SUB,2.0,135.0,1
31052,VISal,2.0,135.0,1
31052,VISam,2.0,135.0,1
31052,VISl,2.0,135.0,1
31052,VISmma,2.0,135.0,1
31052,VISp,2.0,135.0,1
31052,VISrl,2.0,135.0,1
31053,APN,15.0,225.0,1
31053,CA1,15.0,225.0,1
31053,CA2,15.0,225.0,1
31053,CA3,15.0,225.0,1
31053,DG,15.0,225.0,1
31053,LGd,15.0,225.0,1
31053,LP,15.0,225.0,1
31053,POL,15.0,225.0,1
31053,ProS,15.0,225.0,1
31053,SUB,15.0,225.0,1
31053,VISal,15.0,225.0,1
31053,VISam,15.0,225.0,1
31053,VISl,15.0,225.0,0
31053,VISmma,15.0,225.0,1
31053,VISp,15.0,225.0,0
31053,VISrl,15.0,225.0,1
31054,APN,15.0,90.0,1
31054,CA1,15.0,90.0,1
31054,CA2,15.0,90.0,1
31054,CA3,15.0,90.0,1
31054,DG,15.0,90.0,1
31054,LGd,15.0,90.0,1
31054,LP,15.0,90.0,1
31054,POL,15.0,90.0,1
31054,ProS,15.0,90.0,1
31054,SUB,15.0,90.0,1
31054,VISal,15.0,90.0,1
31054,VISam,15.0,90.0,1
31054,VISl,15.0,90.0,0
31054,VISmma,15.0,90.0,1
31054,VISp,15.0,90.0,1
31054,VISrl,15.0,90.0,1
31055,APN,8.0,45.0,1
31055,CA1,8.0,45.0,1
31055,CA2,8.0,45.0,1
31055,CA3,8.0,45.0,1
31055,DG,8.0,45.0,1
31055,LGd,8.0,45.0,1
31055,LP,8.0,45.0,1
31055,POL,8.0,45.0,1
31055,ProS,8.0,45.0,1
31055,SUB,8.0,45.0,1
31055,VISal,8.0,45.0,1
31055,VISam,8.0,45.0,1
31055,VISl,8.0,45.0,1
31055,VISmma,8.0,45.0,1
31055,VISp,8.0,45.0,1
31055,VISrl,8.0,45.0,1
31056,APN,4.0,45.0,1
31056,CA1,4.0,45.0,1
31056,CA2,4.0,45.0,1
31056,CA3,4.0,45.0,1
31056,DG,4.0,45.0,1
31056,LGd,4.0,45.0,1
31056,LP,4.0,45.0,1
31056,POL,4.0,45.0,1
31056,ProS,4.0,45.0,1
31056,SUB,4.0,45.0,1
31056,VISal,4.0,45.0,1
31056,VISam,4.0,45.0,1
31056,VISl,4.0,45.0,0
31056,VISmma,4.0,45.0,1
31056,VISp,4.0,45.0,1
31056,VISrl,4.0,45.0,1
31057,APN,15.0,225.0,1
31057,CA1,15.0,225.0,1
31057,CA2,15.0,225.0,1
31057,CA3,15.0,225.0,1
31057,DG,15.0,225.0,0
31057,LGd,15.0,225.0,1
31057,LP,15.0,225.0,1
31057,POL,15.0,225.0,1
31057,ProS,15.0,225.0,1
31057,SUB,15.0,225.0,1
31057,VISal,15.0,225.0,1
31057,VISam,15.0,225.0,1
31057,VISl,15.0,225.0,0
31057,VISmma,15.0,225.0,0
31057,VISp,15.0,225.0,0
31057,VISrl,15.0,225.0,1
31058,APN,2.0,45.0,1
31058,CA1,2.0,45.0,1
31058,CA2,2.0,45.0,1
31058,CA3,2.0,45.0,1
31058,DG,2.0,45.0,0
31058,LGd,2.0,45.0,1
31058,LP,2.0,45.0,1
31058,POL,2.0,45.0,1
31058,ProS,2.0,45.0,1
31058,SUB,2.0,45.0,1
31058,VISal,2.0,45.0,0
31058,VISam,2.0,45.0,1
31058,VISl,2.0,45.0,0
31058,VISmma,2.0,45.0,1
31058,VISp,2.0,45.0,0
31058,VISrl,2.0,45.0,1
31059,APN,15.0,225.0,1
31059,CA1,15.0,225.0,1
31059,CA2,15.0,225.0,1
31059,CA3,15.0,225.0,1
31059,DG,15.0,225.0,0
31059,LGd,15.0,225.0,1
31059,LP,15.0,225.0,1
31059,POL,15.0,225.0,1
31059,ProS,15.0,225.0,1
31059,SUB,15.0,225.0,1
31059,VISal,15.0,225.0,1
31059,VISam,15.0,225.0,0
31059,VISl,15.0,225.0,0
31059,VISmma,15.0,225.0,1
31059,VISp,15.0,225.0,0
31059,VISrl,15.0,225.0,0
31060,APN,2.0,0.0,1
31060,CA1,2.0,0.0,1
31060,CA2,2.0,0.0,1
31060,CA3,2.0,0.0,1
31060,DG,2.0,0.0,1
31060,LGd,2.0,0.0,1
31060,LP,2.0,0.0,1
31060,POL,2.0,0.0,1
31060,ProS,2.0,0.0,1
31060,SUB,2.0,0.0,1
31060,VISal,2.0,0.0,0
31060,VISam,2.0,0.0,1
31060,VISl,2.0,0.0,0
31060,VISmma,2.0,0.0,1
31060,VISp,2.0,0.0,0
31060,VISrl,2.0,0.0,1
31061,APN,4.0,90.0,1
31061,CA1,4.0,90.0,1
31061,CA2,4.0,90.0,1
31061,CA3,4.0,90.0,1
31061,DG,4.0,90.0,0
31061,LGd,4.0,90.0,1
31061,LP,4.0,90.0,1
31061,POL,4.0,90.0,1
31061,ProS,4.0,90.0,1
31061,SUB,4.0,90.0,0
31061,VISal,4.0,90.0,1
31061,VISam,4.0,90.0,1
31061,VISl,4.0,90.0,0
31061,VISmma,4.0,90.0,0
31061,VISp,4.0,90.0,1
31061,VISrl,4.0,90.0,1
31062,APN,1.0,180.0,1
31062,CA1,1.0,180.0,1
31062,CA2,1.0,180.0,1
31062,CA3,1.0,180.0,1
31062,DG,1.0,180.0,1
31062,LGd,1.0,180.0,1
31062,LP,1.0,180.0,1
31062,POL,1.0,180.0,1
31062,ProS,1.0,180.0,1
31062,SUB,1.0,180.0,0
31062,VISal,1.0,180.0,0
31062,VISam,1.0,180.0,1
31062,VISl,1.0,180.0,0
31062,VISmma,1.0,180.0,1
31062,VISp,1.0,180.0,0
31062,VISrl,1.0,180.0,1
31063,APN,1.0,0.0,1
31063,CA1,1.0,0.0,1
31063,CA2,1.0,0.0,1
31063,CA3,1.0,0.0,1
31063,DG,1.0,0.0,0
31063,LGd,1.0,0.0,1
31063,LP,1.0,0.0,1
31063,POL,1.0,0.0,1
31063,ProS,1.0,0.0,1
31063,SUB,1.0,0.0,0
31063,VISal,1.0,0.0,0
31063,VISam,1.0,0.0,1
31063,VISl,1.0,0.0,0
31063,VISmma,1.0,0.0,1
31063,VISp,1.0,0.0,0
31063,VISrl,1.0,0.0,1
31064,APN,4.0,135.0,1
31064,CA1,4.0,135.0,1
